ticket_id,created_at,created_timestamp,status,first_solved_at,ticket_brand,ticket_channel,ticket_form,ticket_group,ticket_priority,ticket_type,submitter_role,requester_organization,is_one_touch_resolution,is_two_touch_resolution,is_multi_touch_resolution,first_assignment_to_resolution_calendar_minutes,requester_wait_time_in_calendar_minutes,ticket_satisfaction_score,first_reply_time_calendar_minutes,last_assignment_to_resolution_calendar_minutes,final_resolution_calendar_minutes,assignee_name
156206,2023-08-02 13:51:13.000000,2023-08-02 13:51:13.000000,solved,2023-08-04 13:01:30.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,House Brush,FALSE,FALSE,TRUE,12896,2044,bad,298.4166667,12896,12898,Erin Hannon (Kelly Erin Hannon)
156205,2023-08-02 13:42:31.000000,2023-08-02 13:42:31.000000,closed,2023-08-04 08:40:54.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Urban Safari,FALSE,FALSE,TRUE,1801,1499,good,782.2666667,1801,2578,Karen Filippelli
156191,2023-08-02 12:20:38.000000,2023-08-02 12:20:38.000000,solved,2023-08-10 12:46:15.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,Brunchies,FALSE,FALSE,TRUE,11545,469,good,31.51666667,11545,11546,Andy Bernard
156186,2023-08-02 12:00:39.000000,2023-08-02 12:00:39.000000,solved,2023-08-08 07:35:55.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Think Ink,FALSE,TRUE,FALSE,8363,1071,good,69.63333333,8363,8375,Creed Bratton
156185,2023-08-02 11:54:19.000000,2023-08-02 11:54:19.000000,solved,2023-08-11 17:01:37.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,Raven,FALSE,FALSE,TRUE,13146,300,bad,161.9,13146,13267,Stanley Hudson
156179,2023-08-02 10:10:43.000000,2023-08-02 10:10:43.000000,closed,2023-08-03 08:42:00.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Brunchies,FALSE,FALSE,TRUE,1440,1355,bad,291.7166667,1440,1540,Roy Anderson
156177,2023-08-02 10:05:30.000000,2023-08-02 10:05:30.000000,closed,2023-08-03 08:49:35.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,incident,end-user,The Glow Up,FALSE,TRUE,FALSE,1362,42,bad,42.46666667,1362,1364,Holly Flax
156164,2023-08-02 08:20:10.000000,2023-08-02 08:20:10.000000,closed,2023-08-02 09:08:36.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,The Loop,FALSE,FALSE,TRUE,45,27,good,17.76666667,45,48,Meredith Palmer
156145,2023-08-02 00:06:55.000000,2023-08-02 00:06:55.000000,hold,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Clean Scissor,FALSE,FALSE,FALSE,,17774,,650.55,,,Toby Flenderson
156140,2023-08-01 23:25:18.000000,2023-08-01 23:25:18.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Office Tile,FALSE,FALSE,FALSE,,12543,,292.4833333,,,Angela Martin
156129,2023-08-01 22:12:08.000000,2023-08-01 22:12:08.000000,closed,2023-08-02 16:10:11.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,question,end-user,My Plumber,FALSE,FALSE,TRUE,1037,91,bad,41.53333333,1037,1078,Pam Beesly (later Pam Halpert)
156128,2023-08-01 22:12:01.000000,2023-08-01 22:12:01.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,Raven,FALSE,FALSE,FALSE,,18481,,39.78333333,,,Angela Martin
156127,2023-08-01 22:07:29.000000,2023-08-01 22:07:29.000000,closed,2023-08-04 16:50:41.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,First Step,FALSE,FALSE,TRUE,3960,3440,bad,42.68333333,3960,4003,Holly Flax
156123,2023-08-01 21:29:44.000000,2023-08-01 21:29:44.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,problem,end-user,The Crunchy Croissant,FALSE,FALSE,FALSE,,13643,,717.5,,,Kelly Kapoor
156119,2023-08-01 21:06:40.000000,2023-08-01 21:06:40.000000,closed,2023-08-04 11:11:29.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,The Glow Up,FALSE,FALSE,TRUE,3642,907,bad,92.81666667,3642,3725,Stanley Hudson
156116,2023-08-01 20:40:09.000000,2023-08-01 20:40:09.000000,solved,2023-08-07 10:37:35.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,problem,end-user,Raven,FALSE,FALSE,TRUE,7333,887,good,829.4833333,7333,8037,Karen Filippelli
156106,2023-08-01 20:23:59.000000,2023-08-01 20:23:59.000000,solved,2023-08-07 13:21:50.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,problem,end-user,Garden Store,FALSE,TRUE,FALSE,8166,70,bad,69.6,8166,8218,Dwight Schrute
156097,2023-08-01 19:54:03.000000,2023-08-01 19:54:03.000000,solved,2023-08-04 22:01:41.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,The Loop,FALSE,TRUE,FALSE,17274,86,good,73.55,17274,17347,Meredith Palmer
156089,2023-08-01 19:37:16.000000,2023-08-01 19:37:16.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,The Interactive College,FALSE,FALSE,FALSE,,10769,,704.4166667,,,Holly Flax
156082,2023-08-01 19:08:42.000000,2023-08-01 19:08:42.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,problem,agent,Brew Bean,FALSE,FALSE,FALSE,,18695,,1.933333333,,,David Wallace
156079,2023-08-01 19:00:59.000000,2023-08-01 19:00:59.000000,closed,2023-08-01 19:09:25.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Office Tile,FALSE,FALSE,TRUE,8,9,bad,,8,9,Andy Bernard
156076,2023-08-01 18:51:02.000000,2023-08-01 18:51:02.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,Puff Lounge,FALSE,FALSE,FALSE,,11201,,87.81666667,,,Stanley Hudson
156069,2023-08-01 18:32:58.000000,2023-08-01 18:32:58.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,problem,end-user,Brew Bean,FALSE,FALSE,FALSE,,17611,,262.15,,,Kelly Kapoor
156033,2023-08-01 17:06:51.000000,2023-08-01 17:06:51.000000,solved,2023-08-04 18:34:52.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Sister Inc,FALSE,FALSE,TRUE,4259,1381,bad,177.1833333,4259,4408,Jan Levinson
156020,2023-08-01 16:38:36.000000,2023-08-01 16:38:36.000000,solved,2023-08-07 13:20:47.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,question,end-user,Life By Milkshake,FALSE,FALSE,TRUE,8439,1380,bad,67.58333333,8439,8442,Michael Scott
156014,2023-08-01 16:27:41.000000,2023-08-01 16:27:41.000000,solved,2023-08-10 15:01:36.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,problem,end-user,Wood Works,FALSE,FALSE,TRUE,12873,47,bad,26.78333333,12873,12874,Toby Flenderson
155998,2023-08-01 15:52:41.000000,2023-08-01 15:52:41.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,The Glow Up,FALSE,FALSE,FALSE,,18338,,97.43333333,,,Creed Bratton
155992,2023-08-01 15:44:11.000000,2023-08-01 15:44:11.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,incident,end-user,The Auto DNA,FALSE,FALSE,FALSE,,3756,,48.86666667,,,Ryan Howard
155957,2023-08-01 14:17:07.000000,2023-08-01 14:17:07.000000,solved,2023-08-07 18:02:02.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,question,end-user,The Auto DNA,FALSE,TRUE,FALSE,7939,4424,good,934.9,7939,8865,Angela Martin
155946,2023-08-01 13:48:37.000000,2023-08-01 13:48:37.000000,closed,2023-08-04 15:10:42.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Art Fade,FALSE,FALSE,TRUE,4400,64,bad,61.15,-2975,4402,Oscar Martinez
155926,2023-08-01 12:32:07.000000,2023-08-01 12:32:07.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Office Tile,FALSE,FALSE,FALSE,,18387,,69.91666667,,,Pam Beesly (later Pam Halpert)
155925,2023-08-01 12:31:37.000000,2023-08-01 12:31:37.000000,closed,2023-08-01 22:46:53.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,problem,end-user,Sister Inc,FALSE,FALSE,TRUE,610,90,bad,32.5,610,615,Angela Martin
155922,2023-08-01 12:15:08.000000,2023-08-01 12:15:08.000000,solved,2023-08-14 14:47:10.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,high,problem,end-user,Wood Works,FALSE,FALSE,TRUE,18872,18818,bad,4.266666667,18872,18872,Toby Flenderson
155917,2023-08-01 11:45:03.000000,2023-08-01 11:45:03.000000,solved,2023-08-04 15:01:27.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,Office Brush,TRUE,FALSE,FALSE,4516,185,good,185.1666667,4516,4516,Phyllis Vance
155909,2023-08-01 10:35:53.000000,2023-08-01 10:35:53.000000,solved,2023-08-10 10:33:14.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,incident,end-user,Service Scientist,FALSE,FALSE,TRUE,12900,1874,bad,57.6,12900,12958,Creed Bratton
155906,2023-08-01 10:28:43.000000,2023-08-01 10:28:43.000000,solved,2023-08-07 18:02:04.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Brunchies,FALSE,FALSE,TRUE,14557,3126,bad,213.8166667,14557,14614,Michael Scott
155902,2023-08-01 10:20:31.000000,2023-08-01 10:20:31.000000,solved,2023-08-10 11:09:10.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,incident,end-user,First Step,FALSE,FALSE,TRUE,12996,1634,bad,429.6,12996,13009,David Wallace
155890,2023-08-01 09:12:23.000000,2023-08-01 09:12:23.000000,closed,2023-08-01 11:35:21.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Trendy Scissor,TRUE,FALSE,FALSE,142,143,bad,142.9666667,142,143,Ryan Howard
155876,2023-08-01 08:04:23.000000,2023-08-01 08:04:23.000000,solved,2023-08-10 11:01:17.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,Hearty Pancake,FALSE,FALSE,TRUE,13136,3839,bad,97.38333333,1558,13137,Andy Bernard
155868,2023-08-01 06:45:46.000000,2023-08-01 06:45:46.000000,closed,2023-08-04 08:01:19.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,The Glow Up,TRUE,FALSE,FALSE,4395,54,bad,53.8,4395,4396,Jim Halpert
155850,2023-08-01 04:06:08.000000,2023-08-01 04:06:08.000000,closed,2023-08-02 00:35:16.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,Brunchies,FALSE,TRUE,FALSE,1210,361,bad,349.6333333,1210,1229,Kelly Kapoor
155802,2023-07-31 20:23:58.000000,2023-07-31 20:23:58.000000,solved,2023-08-08 22:49:48.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,The Zone,FALSE,FALSE,TRUE,11463,9112,good,202.05,11463,11666,Darryl Philbin
155798,2023-07-31 19:33:19.000000,2023-07-31 19:33:19.000000,closed,2023-08-03 13:33:15.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,The Spice Route,FALSE,FALSE,TRUE,3953,167,bad,149.95,3953,4061,Dwight Schrute
155764,2023-07-31 17:45:00.000000,2023-07-31 17:45:00.000000,closed,2023-08-03 12:04:07.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,problem,end-user,Brew Bean,FALSE,FALSE,TRUE,3979,1572,bad,44.81666667,3979,3979,Angela Martin
155704,2023-07-31 15:04:19.000000,2023-07-31 15:04:19.000000,closed,2023-08-01 17:23:48.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,question,end-user,Raven,FALSE,TRUE,FALSE,1578,157,bad,156.8666667,1578,1579,Stanley Hudson
155703,2023-07-31 15:02:18.000000,2023-07-31 15:02:18.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,Office Tile,FALSE,FALSE,FALSE,,8037,,158.1,,,David Wallace
155700,2023-07-31 14:56:48.000000,2023-07-31 14:56:48.000000,solved,2023-08-14 12:53:22.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,Sister Inc,FALSE,FALSE,TRUE,20020,623,good,176.6166667,20020,20037,Phyllis Vance
155682,2023-07-31 14:04:23.000000,2023-07-31 14:04:23.000000,closed,2023-07-31 16:27:58.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,Easy Wings,TRUE,FALSE,FALSE,143,143,good,143.5833333,143,143,Meredith Palmer
155681,2023-07-31 13:50:50.000000,2023-07-31 13:50:50.000000,closed,2023-07-31 18:33:35.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Urban Gallery,TRUE,FALSE,FALSE,282,51,good,50.93333333,282,283,Holly Flax
155680,2023-07-31 13:48:42.000000,2023-07-31 13:48:42.000000,closed,2023-07-31 16:38:17.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,question,end-user,Zip Ride,FALSE,TRUE,FALSE,207,177,good,169.5833333,207,214,Kelly Kapoor
155675,2023-07-31 13:06:09.000000,2023-07-31 13:06:09.000000,solved,2023-08-07 03:21:31.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,Urban Gallery,FALSE,FALSE,TRUE,8806,4022,good,941.5833333,8806,9750,Kelly Kapoor
155661,2023-07-31 12:04:46.000000,2023-07-31 12:04:46.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,Garden Store,FALSE,FALSE,FALSE,,15501,,190.6333333,,,Jan Levinson
155655,2023-07-31 11:50:34.000000,2023-07-31 11:50:34.000000,solved,2023-08-07 22:02:06.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,incident,end-user,Hearty Pancake,TRUE,FALSE,FALSE,10690,551,bad,550.6,10690,10692,Pam Beesly (later Pam Halpert)
155645,2023-07-31 10:47:17.000000,2023-07-31 10:47:17.000000,closed,2023-07-31 10:55:44.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,question,agent,Clean Scissor,TRUE,FALSE,FALSE,6,8,bad,8.25,6,8,Erin Hannon (Kelly Erin Hannon)
155642,2023-07-31 10:01:41.000000,2023-07-31 10:01:41.000000,open,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,normal,problem,end-user,Sky Tours,FALSE,FALSE,FALSE,,18983,,3.633333333,,,Kevin Malone
155637,2023-07-31 09:42:41.000000,2023-07-31 09:42:41.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,question,end-user,Gadget Man,FALSE,FALSE,FALSE,,9639,,716.5166667,,,Meredith Palmer
155634,2023-07-31 09:05:19.000000,2023-07-31 09:05:19.000000,open,2023-08-13 17:01:52.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,Easy Wings,FALSE,FALSE,FALSE,,10856,,399.9833333,,19196,Andy Bernard
155631,2023-07-31 08:30:20.000000,2023-07-31 08:30:20.000000,closed,2023-08-01 08:20:27.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,Smart Phone Repair,FALSE,TRUE,FALSE,1427,1430,good,81.3,1427,1430,Darryl Philbin
155626,2023-07-31 07:55:44.000000,2023-07-31 07:55:44.000000,solved,2023-08-08 09:23:00.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,Zip Ride,FALSE,FALSE,TRUE,11608,11588,bad,1.183333333,11608,11608,Kevin Malone
155615,2023-07-31 06:30:34.000000,2023-07-31 06:30:34.000000,closed,2023-08-03 06:16:13.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,Clean Scissor,FALSE,TRUE,FALSE,4276,455,bad,69.58333333,4276,4306,Angela Martin
155608,2023-07-31 06:06:30.000000,2023-07-31 06:06:30.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,incident,end-user,My Plumber,FALSE,FALSE,FALSE,,9087,,601.9666667,,,Erin Hannon (Kelly Erin Hannon)
155600,2023-07-31 05:12:20.000000,2023-07-31 05:12:20.000000,closed,2023-08-01 10:51:48.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,low,problem,end-user,Service Scientist,FALSE,TRUE,FALSE,1689,113,good,0.08333333333,1689,1779,Phyllis Vance
155599,2023-07-31 05:12:15.000000,2023-07-31 05:12:15.000000,closed,2023-08-01 11:06:19.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,normal,problem,end-user,My Vegetarian Dinner,FALSE,TRUE,FALSE,1703,114,good,0.06666666667,1703,1794,Stanley Hudson
155598,2023-07-31 05:12:12.000000,2023-07-31 05:12:12.000000,closed,2023-08-01 10:58:22.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,House Brush,FALSE,FALSE,TRUE,1800,1661,good,0.06666666667,1800,1833,Holly Flax
155597,2023-07-31 05:12:08.000000,2023-07-31 05:12:08.000000,closed,2023-08-01 11:12:36.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,high,incident,end-user,Smart Phone Repair,FALSE,FALSE,TRUE,1709,1357,bad,0.1,1709,1800,Andy Bernard
155595,2023-07-31 04:58:43.000000,2023-07-31 04:58:43.000000,closed,2023-08-04 03:41:05.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,The Loop,FALSE,FALSE,TRUE,5670,1100,good,65.2,5670,5683,Jim Halpert
155590,2023-07-31 04:13:07.000000,2023-07-31 04:13:07.000000,solved,2023-08-14 05:01:16.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,question,agent,Ready Continental,FALSE,FALSE,TRUE,20208,7723,good,146.75,20208,20208,Kelly Kapoor
155585,2023-07-31 02:22:15.000000,2023-07-31 02:22:15.000000,solved,2023-08-07 03:23:12.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Urban Gallery,FALSE,FALSE,TRUE,9935,3074,good,227.3333333,9935,10141,Pam Beesly (later Pam Halpert)
155579,2023-07-30 23:35:59.000000,2023-07-30 23:35:59.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,problem,end-user,Service Scientist,FALSE,FALSE,FALSE,,2862,,465.8166667,,,Dwight Schrute
155557,2023-07-30 11:30:27.000000,2023-07-30 11:30:27.000000,hold,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,low,incident,end-user,Raven,FALSE,FALSE,FALSE,,14315,,12.33333333,,,Andy Bernard
155543,2023-07-30 01:01:21.000000,2023-07-30 01:01:21.000000,solved,2023-08-06 08:01:14.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,low,task,end-user,Gourmet Sandwich,TRUE,FALSE,FALSE,10145,380,good,380.3,10145,10500,Jim Halpert
155540,2023-07-29 23:03:31.000000,2023-07-29 23:03:31.000000,closed,2023-08-03 18:46:28.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,Wood Works,FALSE,FALSE,TRUE,6473,3487,good,492.1666667,6473,6943,David Wallace
155535,2023-07-29 21:01:17.000000,2023-07-29 21:01:17.000000,open,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,normal,problem,end-user,Art Fade,FALSE,FALSE,FALSE,,4812,,72.56666667,,,Karen Filippelli
155527,2023-07-29 18:01:13.000000,2023-07-29 18:01:13.000000,open,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,low,problem,end-user,Evergrow,FALSE,FALSE,FALSE,,7956,,249.7166667,,,Creed Bratton
155508,2023-07-29 07:30:24.000000,2023-07-29 07:30:24.000000,hold,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,low,incident,end-user,The Fresh Breakfast,FALSE,FALSE,FALSE,,20467,,57.03333333,,,Stanley Hudson
155507,2023-07-29 07:00:58.000000,2023-07-29 07:00:58.000000,solved,2023-08-05 08:01:08.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Urban Safari,FALSE,TRUE,FALSE,10137,10,bad,9.516666667,10137,10141,Stanley Hudson
155492,2023-07-28 22:14:36.000000,2023-07-28 22:14:36.000000,closed,2023-07-31 23:01:22.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,Office Brush,TRUE,FALSE,FALSE,4348,37,good,37.23333333,4348,4367,Meredith Palmer
155478,2023-07-28 20:17:00.000000,2023-07-28 20:17:00.000000,solved,2023-08-14 17:34:15.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,Think Ink,FALSE,FALSE,TRUE,20121,16367,bad,378.65,20121,24317,Kelly Kapoor
155464,2023-07-28 19:01:00.000000,2023-07-28 19:01:00.000000,closed,2023-07-31 16:45:03.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,high,incident,end-user,Zip Ride,FALSE,TRUE,FALSE,4178,4184,bad,6.666666667,4178,4184,Oscar Martinez
155461,2023-07-28 18:56:04.000000,2023-07-28 18:56:04.000000,solved,2023-08-14 11:15:03.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,Office Tile,FALSE,FALSE,TRUE,23873,7839,good,146.9,23873,24019,Angela Martin
155441,2023-07-28 17:26:41.000000,2023-07-28 17:26:41.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,task,end-user,Urban Safari,FALSE,FALSE,FALSE,,679,,14.95,,,Toby Flenderson
155439,2023-07-28 17:21:21.000000,2023-07-28 17:21:21.000000,closed,2023-07-31 03:36:26.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Smart Fitness,FALSE,TRUE,FALSE,1642,1853,good,875.65,1642,3495,David Wallace
155437,2023-07-28 17:01:19.000000,2023-07-28 17:01:19.000000,closed,2023-07-28 17:16:17.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,Bloom Marketing,TRUE,FALSE,FALSE,15,15,good,27.65,15,15,Roy Anderson
155434,2023-07-28 16:54:56.000000,2023-07-28 16:54:56.000000,closed,2023-07-28 20:33:01.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,problem,end-user,The Fresh Breakfast,FALSE,TRUE,FALSE,157,146,good,72.5,157,219,Dwight Schrute
155423,2023-07-28 16:27:39.000000,2023-07-28 16:27:39.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,Garden Store,FALSE,FALSE,FALSE,,21614,,428.0833333,,,Karen Filippelli
155403,2023-07-28 14:42:06.000000,2023-07-28 14:42:06.000000,solved,2023-08-11 14:56:10.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,The Auto DNA,FALSE,FALSE,TRUE,20126,15903,bad,47.93333333,20126,20174,Stanley Hudson
155393,2023-07-28 14:24:41.000000,2023-07-28 14:24:41.000000,closed,2023-07-28 20:43:48.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,incident,end-user,The Spice Route,FALSE,TRUE,FALSE,379,63,good,62.7,379,379,Roy Anderson
155392,2023-07-28 14:10:58.000000,2023-07-28 14:10:58.000000,closed,2023-07-31 13:50:07.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,incident,end-user,Fix Guru,TRUE,FALSE,FALSE,4110,206,bad,205.7833333,4110,4300,Kelly Kapoor
155355,2023-07-28 10:00:39.000000,2023-07-28 10:00:39.000000,closed,2023-07-31 06:34:53.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,problem,end-user,Bloom Marketing,TRUE,FALSE,FALSE,4092,120,good,119.8333333,4092,4114,Holly Flax
155329,2023-07-28 05:45:35.000000,2023-07-28 05:45:35.000000,solved,2023-08-07 20:57:30.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Art Fade,FALSE,FALSE,TRUE,14718,8161,good,653.05,14718,15312,Karen Filippelli
155316,2023-07-28 04:21:26.000000,2023-07-28 04:21:26.000000,closed,2023-08-03 03:53:12.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,Office Brush,FALSE,FALSE,TRUE,8608,4356,good,68.46666667,8608,8612,Holly Flax
